final ID;Store;description;price;size;sex;img_url;shop_sales;number_in_stock
;Alternative Apparel;An exclusive, limited edition print on our closet staple, the Basic Crew. A new design will release monthly in collaboration with ArtsATL & Fallen Arrows.;32;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01070sp_kc_m_1.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fartsatl-artist-series-limited-edition-graphics-t-shirt-01070sp%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000133144;
;Alternative Apparel;An exclusive, limited edition print on our closet staple, the Basic Crew. A new design will release monthly in collaboration with ArtsATL & Fallen Arrows.;32;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01070sp_lav_m_1.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fartsatl-artist-series-limited-edition-graphics-t-shirt-01070sp%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000133143;
;Alternative Apparel;An exclusive, limited edition print on our closet staple, the Basic Crew. A new design will release monthly in collaboration with ArtsATL & Fallen Arrows.;32;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01070sp_lav_m_1.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fartsatl-artist-series-limited-edition-graphics-t-shirt-01070sp%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000133145;
;Alternative Apparel;An exclusive, limited edition print on our closet staple, the Basic Crew. A new design will release monthly in collaboration with ArtsATL & Fallen Arrows.;32;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01070sp_lav_m_1.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fartsatl-artist-series-limited-edition-graphics-t-shirt-01070sp%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000133147;
;Alternative Apparel;The long-sleeve version of our best-selling mens Basic Crew, this go-to tee features a classic crewneck with 1x1 rib. Crafted of classic Cotton Jersey and finished with our signature vintage softness. Mens regular fit.;24;2X;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01071c1_wh_m_ld17.jpg;http://www.pntrs.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-long-sleeve-crew-t-shirt-01071c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003117;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_alg_w_ld17.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000110497;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_alg_w_ld17.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000110490;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_alg_w_ld17.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000110491;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_apr_w_1.jpg;http://www.pntrs.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003312;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_asp_w_1.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003029;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_asp_w_1.jpg;http://www.pntrs.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003030;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_asp_w_1.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003031;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_asp_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003032;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XS;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_asp_w_1.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000033002;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_bk_w_1.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000004046;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_bk_w_1.jpg;http://www.pntrac.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000004047;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_bk_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000004048;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_bk_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000004049;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_bx_w_1.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003314;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_cig_w_ld17.jpg;http://www.pntrs.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000104940;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_cig_w_ld17.jpg;http://www.gopjn.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000104941;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_cig_w_ld17.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000104534;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_cig_w_ld17.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000104942;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_cm_w_1.jpg;http://www.pntrac.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000007082;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_cm_w_1.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000007083;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_coa_w_ld17.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000105408;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_coa_w_ld17.jpg;http://www.pntrac.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000110492;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_fa_w_ld17.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000112846;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_fa_w_ld17.jpg;http://www.pntrs.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000111371;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_fa_w_ld17.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000111368;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_fa_w_ld17.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000111370;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_gr_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003321;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_gr_w_1.jpg;http://www.pntrs.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003324;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_hg_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003033;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_hg_w_1.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003034;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_hg_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003035;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_hg_w_1.jpg;http://www.pntrs.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003036;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;http://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_ir_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003037;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;http://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_ir_w_1.jpg;http://www.pntrac.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003039;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_ivo_w_1.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003041;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_ivo_w_1.jpg;http://www.pntrac.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003042;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_ivo_w_1.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003043;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_ivo_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003044;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_jd_w_1.jpg;http://www.pntra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000007086;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_jd_w_1.jpg;http://www.pntrac.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000007089;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;L;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_md_w_1.jpg;http://www.pntrs.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003045;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;M;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_md_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003046;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;S;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_md_w_1.jpg;http://www.pntrac.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003047;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_md_w_1.jpg;http://www.pjatr.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003048;
;Alternative Apparel;A staple in every closet, the Basic Crew features a fuller, more contemporary fit and a redesigned neckline. Still soft, and even more reliable.;24;XL;;https://d3d71ba2asa5oz.cloudfront.net/32001244/images/01072c1_pr_w_1.jpg;http://www.pjtra.com/t/Qz9IRERFP0NJRUlJST9IRERF?website=277746&url=https%3A%2F%2Fwww.alternativeapparel.com%2Fbasic-womens-crew-t-shirt-01072c1%3Futm_source%3Dpepperjam%26utm_medium%3Daffiliate%26utm_campaign%3D%7Bsubid%7D%26CAWELAID%3D320012440000003328;
