final ID	Store	description	price	size	sex	img_url	shop_sales	number_in_stock
000110252348000053	ARMEDANGELS	Medine rot XL";"Pullover aus Bio-Baumwolle mit Regular fit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in Türkei#N/Aaus nachhaltigen Materialien und GOTS zertifiziert."	79,90	XL	Female	https://www.armedangels.de/media/catalog/product/1/0/10252348_51710252348-517.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-strick-pullover-solid-medine-10252348-517.html#408=2991?redirection=no	
000110253350000001	ARMEDANGELS	Emma Multicolor Stripes blau M";"T-Shirt aus Tencel®-Mix mit fitted Fit für Frauen aus 67% Lyocell (Tencel®)T-Shirt aus Tencel®-Mix mit fitted Fit für Frauen aus 67% Lyocell (Tencel®)33% Baumwolle (bio) in M. Fair produziert in Portugal aus nachhaltigen Materialien und GOTS zertifiziert."	49,90	M	Female	https://www.armedangels.de/media/catalog/product/1/0/10253350_53010253350-530.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-streifen-emma-multicolor-stripes-10253350-530.html#417=3362?redirection=no	
000110253346000005	ARMEDANGELS	Nela Love & Stripes Black weiss L";"T-Shirt aus Bio-Baumwolle mit Regular fit Fit für aus 100% Baumwolle (bio) in L. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Regular fit Fit für aus 100% Baumwolle (bio) in L. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	L		https://www.armedangels.de/media/catalog/product/1/0/10253346_18810253346-188.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/shirts-t-shirt-print-nela-love-stripes-black-10253346-188.html#417=3363?redirection=no	
000110253239000008	ARMEDANGELS	Liv Dotted Garden blau XL";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	39,90	XL	Female	https://www.armedangels.de/media/catalog/product/1/0/10253239_22010253239-220_1.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-liv-dotted-garden-10253239-220.html#417=3364?redirection=no	
000110253239000007	ARMEDANGELS	Liv Dotted Garden blau S";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	39,90	S	Female	https://www.armedangels.de/media/catalog/product/1/0/10253239_22010253239-220_1.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-liv-dotted-garden-10253239-220.html#417=3361?redirection=no	
000110253239000006	ARMEDANGELS	Liv Dotted Garden blau M";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in M. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	39,90	M	Female	https://www.armedangels.de/media/catalog/product/1/0/10253239_22010253239-220_1.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-liv-dotted-garden-10253239-220.html#417=3362?redirection=no	
000110253236000015	ARMEDANGELS	Mari Birds Stacked rot L";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	L	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_43010253236-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-430.html#417=3363?redirection=no	
000110253236000014	ARMEDANGELS	Mari Birds Stacked rot XS";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XS. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XS. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	XS	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_43010253236-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-430.html#417=3360?redirection=no	
000110253236000013	ARMEDANGELS	Mari Birds Stacked rot XL";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	XL	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_43010253236-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-430.html#417=3364?redirection=no	
000110253474000007	ARMEDANGELS	Emily grau 110/116";"T-Shirt aus Bio-Baumwolle mit Regular fit Fit für aus 100% Baumwolle (bio) in 110/116. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Regular fit Fit für aus 100% Baumwolle (bio) in 110/116. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	14,90	110/116		https://www.armedangels.de/media/catalog/product/1/0/10253474_20310253474-203.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/kinderbekleidung-shirts-t-shirt-solid-emily-10253474-203.html#469=4950?redirection=no	
000110253236000012	ARMEDANGELS	Mari Birds Stacked rot S";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	S	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_43010253236-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-430.html#417=3361?redirection=no	
000110253236000011	ARMEDANGELS	Mari Birds Stacked rot M";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in M. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in M. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	M	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_43010253236-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-430.html#417=3362?redirection=no	
000110253236000010	ARMEDANGELS	Mari Birds Stacked blau L";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	L	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_22010253236-220.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-220.html#417=3363?redirection=no	
000110253236000009	ARMEDANGELS	Mari Birds Stacked blau XS";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XS. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XS. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	XS	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_22010253236-220.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-220.html#417=3360?redirection=no	
000110251844000067	ARMEDANGELS	Joe schwarz XL";"Sweatjacke aus Bio-Baumwoll Mix mit Regular fit Fit für Herren aus 65% Baumwolle (bio)Sweatjacke aus Bio-Baumwoll Mix mit Regular fit Fit für Herren aus 65% Baumwolle (bio)35% Polyester (recycelt) in XL. Fair produziert in Portugal aus nachhaltigen Materialien und GOTS zertifiziert."	79,90	0	0	https://www.armedangels.de/media/catalog/product/1/0/10251844_10510251844-105_1.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/maennerbekleidung-sweatjacke-solid-joe-10251844-105.html#410=3115?redirection=no	
000110253236000008	ARMEDANGELS	Mari Birds Stacked blau XL";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	XL	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_22010253236-220.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-220.html#417=3364?redirection=no	
000110253502000014	ARMEDANGELS	Akin ARMEDANGELS grau S";"mit Fit für Herren aus 100% Baumwolle (bio) in S. Fair produziert in Türkeimit Fit für Herren aus 100% Baumwolle (bio) in S. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	69,90	S	Male	https://www.armedangels.de/media/catalog/product/1/0/10253502_13910253502-139.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/akin-armedangels-35031.html#410=3108?redirection=no	
000110253236000007	ARMEDANGELS	Mari Birds Stacked blau S";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	S	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_22010253236-220.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-220.html#417=3361?redirection=no	
000110253236000006	ARMEDANGELS	Mari Birds Stacked blau M";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in M. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in M. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	M	Female	https://www.armedangels.de/media/catalog/product/1/0/10253236_22010253236-220.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-mari-birds-stacked-10253236-220.html#417=3362?redirection=no	
000110253235000005	ARMEDANGELS	Lida Balloon weiss L";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in TürkeiT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	39,90	L	Female	https://www.armedangels.de/media/catalog/product/1/0/10253235_18810253235-188.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-lida-balloon-10253235-188.html#417=3363?redirection=no	
000110253235000004	ARMEDANGELS	Lida Balloon weiss XS";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XS. Fair produziert in TürkeiT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XS. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	39,90	XS	Female	https://www.armedangels.de/media/catalog/product/1/0/10253235_18810253235-188.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-lida-balloon-10253235-188.html#417=3360?redirection=no	
000110253235000003	ARMEDANGELS	Lida Balloon weiss XL";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in TürkeiT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	39,90	XL	Female	https://www.armedangels.de/media/catalog/product/1/0/10253235_18810253235-188.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-lida-balloon-10253235-188.html#417=3364?redirection=no	
000110253502000013	ARMEDANGELS	Akin ARMEDANGELS grau M";"mit Fit für Herren aus 100% Baumwolle (bio) in M. Fair produziert in Türkeimit Fit für Herren aus 100% Baumwolle (bio) in M. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	69,90	M	Male	https://www.armedangels.de/media/catalog/product/1/0/10253502_13910253502-139.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/akin-armedangels-35032.html#410=3111?redirection=no	
000110253486000015	ARMEDANGELS	Philomena ARMEDANGELS grau L";"mit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in Litauenmit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in Litauenaus nachhaltigen Materialien und GOTS zertifiziert."	69,90	L	Female	https://www.armedangels.de/media/catalog/product/1/0/10253486_13910253486-139.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/philomena-armedangels-35023.html#417=3363?redirection=no	
000110253235000002	ARMEDANGELS	Lida Balloon weiss S";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in TürkeiT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	39,90	S	Female	https://www.armedangels.de/media/catalog/product/1/0/10253235_18810253235-188.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-lida-balloon-10253235-188.html#417=3361?redirection=no	
000110253235000001	ARMEDANGELS	Lida Balloon weiss M";"T-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in M. Fair produziert in TürkeiT-Shirt aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in M. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	39,90	M	Female	https://www.armedangels.de/media/catalog/product/1/0/10253235_18810253235-188.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-t-shirt-print-lida-balloon-10253235-188.html#417=3362?redirection=no	
000110253492000003	ARMEDANGELS	Lin blau XL";"Bandeau Top aus Bio-Baumwoll Mix mit Fit für Frauen aus 96% Baumwolle (bio)Bandeau Top aus Bio-Baumwoll Mix mit Fit für Frauen aus 96% Baumwolle (bio)4% Elasthan in XL. Fair produziert in Portugal aus nachhaltigen Materialien und GOTS zertifiziert."	14,90	XL	Female	https://www.armedangels.de/media/catalog/product/1/0/10253492_53010253492-530.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-bustier-solid-lin-10253492-530.html#417=3364?redirection=no	
000110253234000010	ARMEDANGELS	Linda rot L";"Top aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in PortugalTop aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in L. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	34,90	L	Female	https://www.armedangels.de/media/catalog/product/1/0/10253234_43010253234-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-top-solid-linda-10253234-430.html#417=3363?redirection=no	
000110253234000009	ARMEDANGELS	Linda rot XS";"Top aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XS. Fair produziert in PortugalTop aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XS. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	34,90	XS	Female	https://www.armedangels.de/media/catalog/product/1/0/10253234_43010253234-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-top-solid-linda-10253234-430.html#417=3360?redirection=no	
000110253234000008	ARMEDANGELS	Linda rot XL";"Top aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in PortugalTop aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in XL. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	34,90	XL	Female	https://www.armedangels.de/media/catalog/product/1/0/10253234_43010253234-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-top-solid-linda-10253234-430.html#417=3364?redirection=no	
000110253234000007	ARMEDANGELS	Linda rot S";"Top aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in PortugalTop aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in S. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	34,90	S	Female	https://www.armedangels.de/media/catalog/product/1/0/10253234_43010253234-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-top-solid-linda-10253234-430.html#417=3361?redirection=no	
000110253234000006	ARMEDANGELS	Linda rot M";"Top aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in M. Fair produziert in PortugalTop aus Bio-Baumwolle mit Fit für Frauen aus 100% Baumwolle (bio) in M. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	34,90	M	Female	https://www.armedangels.de/media/catalog/product/1/0/10253234_43010253234-430.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-top-solid-linda-10253234-430.html#417=3362?redirection=no	
000130000073000001	ARMEDANGELS	James Crooked Lines grau M";"T-Shirt aus Bio-Baumwolle mit Regular fit Fit für Herren aus 100% Baumwolle (bio) in M. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Regular fit Fit für Herren aus 100% Baumwolle (bio) in M. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	M	Male	https://www.armedangels.de/media/catalog/product/3/0/30000073_13930000073-139.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/maennerbekleidung-shirts-t-shirt-print-james-crooked-lines-30000073-139.html#407=2934?redirection=no	
000110253492000002	ARMEDANGELS	Lin blau S";"Bandeau Top aus Bio-Baumwoll Mix mit Fit für Frauen aus 96% Baumwolle (bio)Bandeau Top aus Bio-Baumwoll Mix mit Fit für Frauen aus 96% Baumwolle (bio)4% Elasthan in S. Fair produziert in Portugal aus nachhaltigen Materialien und GOTS zertifiziert."	14,90	S	Female	https://www.armedangels.de/media/catalog/product/1/0/10253492_53010253492-530.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-bustier-solid-lin-10253492-530.html#417=3361?redirection=no	
000110253492000001	ARMEDANGELS	Lin blau M";"Bandeau Top aus Bio-Baumwoll Mix mit Fit für Frauen aus 96% Baumwolle (bio)Bandeau Top aus Bio-Baumwoll Mix mit Fit für Frauen aus 96% Baumwolle (bio)4% Elasthan in M. Fair produziert in Portugal aus nachhaltigen Materialien und GOTS zertifiziert."	14,90	M	Female	https://www.armedangels.de/media/catalog/product/1/0/10253492_53010253492-530.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-shirts-bustier-solid-lin-10253492-530.html#417=3362?redirection=no	
000110253411000005	ARMEDANGELS	Hila Color Splash blau L";"Tencel® Kleid mit gerader Schnitt Fit für aus 100% Lyocell (Tencel®) in L. Fair produziert in TürkeiTencel® Kleid mit gerader Schnitt Fit für aus 100% Lyocell (Tencel®) in L. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	79,90	L		https://www.armedangels.de/media/catalog/product/1/0/10253411_53010253411-530.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/kleider-web-allover-hila-color-splash-10253411-530.html#417=3363?redirection=no	
000110253346000004	ARMEDANGELS	Nela Love & Stripes Black weiss XS";"T-Shirt aus Bio-Baumwolle mit Regular fit Fit für aus 100% Baumwolle (bio) in XS. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Regular fit Fit für aus 100% Baumwolle (bio) in XS. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	29,90	XS		https://www.armedangels.de/media/catalog/product/1/0/10253346_18810253346-188.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/shirts-t-shirt-print-nela-love-stripes-black-10253346-188.html#417=3360?redirection=no	
000110253474000006	ARMEDANGELS	Emily grau 98/104";"T-Shirt aus Bio-Baumwolle mit Regular fit Fit für aus 100% Baumwolle (bio) in 98/104. Fair produziert in PortugalT-Shirt aus Bio-Baumwolle mit Regular fit Fit für aus 100% Baumwolle (bio) in 98/104. Fair produziert in Portugalaus nachhaltigen Materialien und GOTS zertifiziert."	14,90	98/104		https://www.armedangels.de/media/catalog/product/1/0/10253474_20310253474-203.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/kinderbekleidung-shirts-t-shirt-solid-emily-10253474-203.html#469=4948?redirection=no	
000110253230000010	ARMEDANGELS	Lanea Dotted Garden grün L";"Rock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in L. Fair produziert in TürkeiRock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in L. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	69,90	L	Female	https://www.armedangels.de/media/catalog/product/1/0/10253230_25610253230-256.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-roecke-web-allover-lanea-dotted-garden-10253230-256.html#417=3363?redirection=no	
000110253230000009	ARMEDANGELS	Lanea Dotted Garden grün XS";"Rock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in XS. Fair produziert in TürkeiRock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in XS. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	69,90	XS	Female	https://www.armedangels.de/media/catalog/product/1/0/10253230_25610253230-256.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-roecke-web-allover-lanea-dotted-garden-10253230-256.html#417=3360?redirection=no	
000110253230000008	ARMEDANGELS	Lanea Dotted Garden grün XL";"Rock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in XL. Fair produziert in TürkeiRock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in XL. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	69,90	XL	Female	https://www.armedangels.de/media/catalog/product/1/0/10253230_25610253230-256.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-roecke-web-allover-lanea-dotted-garden-10253230-256.html#417=3364?redirection=no	
000110253230000007	ARMEDANGELS	Lanea Dotted Garden grün S";"Rock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in S. Fair produziert in TürkeiRock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in S. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	69,90	S	Female	https://www.armedangels.de/media/catalog/product/1/0/10253230_25610253230-256.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-roecke-web-allover-lanea-dotted-garden-10253230-256.html#417=3361?redirection=no	
000110253230000006	ARMEDANGELS	Lanea Dotted Garden grün M";"Rock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in M. Fair produziert in TürkeiRock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in M. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	69,90	M	Female	https://www.armedangels.de/media/catalog/product/1/0/10253230_25610253230-256.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-roecke-web-allover-lanea-dotted-garden-10253230-256.html#417=3362?redirection=no	
000110253230000005	ARMEDANGELS	Lanea Dotted Garden blau L";"Rock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in L. Fair produziert in TürkeiRock aus Tencel® mit Fit für Frauen aus 100% Lyocell (Tencel®) in L. Fair produziert in Türkeiaus nachhaltigen Materialien und GOTS zertifiziert."	69,90	L	Female	https://www.armedangels.de/media/catalog/product/1/0/10253230_22010253230-220.jpg	https://partners.webmasterplan.com/click.asp?ref=841015&site=15112&type=text&tnb=6&diurl=https://www.armedangels.de/frauenbekleidung-roecke-web-allover-lanea-dotted-garden-10253230-220.html#417=3363?redirection=no	
